cm_id,entity_id,entity_type,campaign_name,campaign_type,member_status,is_responded,response_date,is_active
6637726b3f2d443f,f669ca9a4acd434d,contact,Target Collaborative Paradigms Social 2024,Social,Viewed,False,2024-11-13,True
81eefd1cc2f64976,ee88dcaf0fd644e0,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2025-04-16,True
3143586062614333,8e330830f7ec44fd,lead,Transition Efficient Deliverables Email 2024,Email,Sent,False,2025-02-20,True
23d37590ab1341f4,414b6112183144bd,lead,Whiteboard Synergistic Initiatives Email 2025,Email,Opened,False,2024-11-27,True
e7f6f4eca61a46d3,3e751658cf3942e2,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Telemarketing,Sent,False,2025-04-04,True
2eea0a3d1c08403c,cae1c536432447b3,contact,Benchmark Rich Functionalities Event 2024,Event,No Show,False,2025-04-01,True
c234b209ca6b4a29,cdee4d4b7d564dc6,lead,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Sent,False,2025-02-08,False
19917e3a31be498a,250ae1b20d1b4f6d,contact,Strategize Seamless Vortals Telemarketing 2025,Email,Sent,False,2025-04-17,False
0529f6825186409b,9dd0cecced544ec3,lead,Redefine Cross-Media Synergies Webinar 2023,Webinar,Attended,True,2024-06-09,True
ae53de67b8c34433,ee88dcaf0fd644e0,lead,Grow Best-Of-Breed Users Event 2024,Email,Sent,False,2025-04-17,False
2a1ecc456ffa4a9c,c94051b2ed99411c,lead,Re-Contextualize Extensible Technologies Email 2023,Email,Clicked,True,2025-04-01,True
cf18e95a9a0140c7,cdbb75a006114731,lead,Integrate Open-Source Architectures Webinar 2023,Webinar,Attended,True,2025-01-15,True
46be914609e74b45,87b0e6b9f4394918,contact,Disintermediate 24/7 Metrics Telemarketing 2024,Telemarketing,Sent,False,2024-05-19,True
5f99c63ce1054cf3,a5a4360ef6c144c7,lead,Deliver One-To-One Markets Email 2024,Email,Clicked,True,2024-11-25,True
8b152315173c406c,bda770a739914610,contact,Integrate Open-Source Architectures Webinar 2023,Email,Sent,False,2025-04-29,True
a34c591366de4c71,811c5bb83bdb407a,lead,Matrix Wireless Solutions Advertisement 2025,Advertisement,Viewed,False,2025-04-14,False
1b095c88f7a34a62,b3927f4c1415426c,lead,Engage Impactful Portals Webinar 2025,Webinar,Registered,False,2025-04-08,False
2deb9d3bbc634e9e,2eb104fc6a944a08,contact,Streamline 24/7 Systems Advertisement 2024,Advertisement,Clicked,True,2025-01-21,False
cc7de168b0244bd6,bd9a0bc7ede54328,lead,Integrate Open-Source Architectures Webinar 2023,Webinar,No Show,False,2024-11-09,False
e52a06ae47fe4e7e,e4d00aa7d627429f,lead,Strategize Seamless Vortals Telemarketing 2025,Telemarketing,Responded,True,2024-11-23,False
771d9a33d8a24051,8cc61fe276634742,lead,Engage Impactful Portals Webinar 2025,Webinar,No Show,False,2025-04-22,True
3b3a869cf033478d,fb0c3528914e4dd3,contact,Harness Dynamic Relationships Telemarketing 2023,Telemarketing,Sent,False,2023-10-06,False
982010143b02454f,7d6f011f12664f23,contact,Re-Intermediate B2B Interfaces Event 2023,Event,Registered,False,2023-12-20,False
177ab7e980514e54,32e961efb8e64d0a,contact,Generate B2B Eyeballs Webinar 2023,Webinar,Registered,False,2025-03-19,False
e7d33e7316874063,4aac9ce850fb4171,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Email,Sent,False,2025-04-26,True
815596b2a44e42d3,a89dc838fb054355,lead,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2025-03-29,True
68e6bc0485604004,6af7009d16b544a9,lead,E-Enable Seamless E-Commerce Event 2025,Event,Attended,True,2025-03-24,False
74c98c479f6c472d,d4c9844a1c9f4ade,contact,Mesh Interactive Platforms Advertisement 2023,Advertisement,Viewed,False,2024-08-12,False
6463d0abb3f240ae,a6abb2b3fc7a4242,contact,Benchmark Rich Functionalities Event 2024,Event,Registered,False,2025-03-29,False
e14d0fdd410c4964,1ad8a9851479414c,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,Attended,True,2025-04-24,True
59ce79c586e7461a,3a1ed3cafa6b4b06,lead,Unleash 24/7 E-Tailers Event 2025,Email,Sent,False,2025-01-03,True
7543692b9d2a44e2,f09b58cd266740c3,lead,Re-Contextualize B2C Networks Social 2025,Email,Sent,False,2024-01-07,True
fdc7f1e9a05748fa,f7aa8c544fa94601,lead,Benchmark Rich Functionalities Event 2024,Event,No Show,False,2025-04-08,False
10d4e5b69fca47b5,e2a2bc9203784e6f,contact,Evolve Extensible Deliverables Webinar 2023,Email,Sent,False,2024-05-28,False
8bb4b419fe714da5,34bc546cc797460c,lead,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2024-12-25,False
9d5375c49d9b43f8,94e6840f17144d20,contact,Target Collaborative Paradigms Social 2024,Email,Sent,False,2025-04-02,True
23df454d316d4f73,40cefd399eca43ec,lead,Re-Contextualize B2C Networks Social 2025,Social,Viewed,False,2023-06-10,False
23eeab70736845c6,34bc546cc797460c,lead,Monetize Front-End Web Services Webinar 2024,Email,Sent,False,2025-01-25,False
3af3dfe256474209,19ff62cb0162456c,lead,Generate Next-Generation Markets Event 2025,Event,Attended,True,2025-04-26,True
858dde7ba213460e,e8aa582e7f184380,contact,Streamline Distributed E-Markets Webinar 2023,Email,Sent,False,2025-04-15,False
33b762f6a5794b81,3d22eb58e4b84734,lead,Brand Visionary Models Advertisement 2024,Email,Sent,False,2024-12-07,True
2b63197753e54b1e,eeb7351d5d714452,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2024-12-19,False
979b7c6b79bd4cc6,58347b37ac194162,contact,Evolve E-Business Markets Webinar 2023,Webinar,Registered,False,2025-04-28,False
a4ab5f67f31d414a,185ab818f2a94f8b,contact,Streamline 24/7 Systems Advertisement 2024,Email,Sent,False,2024-11-12,True
10127ea4bfbc4490,87327822404145c3,lead,Target Mission-Critical Eyeballs Content Syndication 2025,Email,Sent,False,2025-03-30,True
0ea414be588b484e,851031771d1d475b,contact,Streamline 24/7 Systems Advertisement 2024,Advertisement,Clicked,True,2025-02-12,False
09ec3b20e0514c8b,d7aa9d22d1cb46db,contact,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Clicked,True,2025-02-26,False
639d9e958cbc4a27,f659b94c26a440d0,contact,Maximize Bleeding-Edge Convergence Webinar 2023,Webinar,No Show,False,2024-05-27,True
e316631b92a94539,64fd54a58d2a41ed,lead,Monetize Out-Of-The-Box Content Social 2023,Email,Sent,False,2024-11-24,False
2d453b91db8b4f37,708e08ffce2b4624,contact,Re-Intermediate B2B Interfaces Event 2023,Email,Sent,False,2025-01-01,True
8846a98042204f80,c94051b2ed99411c,lead,Generate B2B Eyeballs Webinar 2023,Webinar,Registered,False,2025-03-18,True
b3ef613ef7d24a6d,76814aef8eb041cb,contact,Deliver One-To-One Markets Email 2024,Email,Sent,False,2023-06-22,False
244e7521a2ec48dc,dedd62e20ccf48fc,lead,Extend Granular Schemas Email 2025,Email,Clicked,True,2025-04-17,True
e6dc70af2c91433a,cc5335067ae84b4f,lead,Orchestrate 24/7 Relationships Content Syndication 2024,Content Syndication,Responded,True,2025-04-22,False
35e2b52768864268,d30180a12faa4f21,lead,Extend Granular Schemas Email 2025,Email,Sent,False,2024-11-04,True
b74b87898abc4220,4a6509f4e3164200,lead,Utilize Back-End Action-Items Advertisement 2025,Advertisement,Clicked,True,2025-03-07,True
47355f4eb9634c8e,4d443dd8ecfc4380,lead,Drive Next-Generation Communities Telemarketing 2025,Email,Sent,False,2024-12-03,True
3d59face23854371,93a69db066904421,lead,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2024-12-19,True
527327e8b04141f5,f011ddc38abb4c86,lead,Iterate Transparent Initiatives Social 2023,Email,Sent,False,2023-08-28,True
5df9f3e3b704496f,32e961efb8e64d0a,contact,Monetize Clicks-And-Mortar Bandwidth Event 2023,Event,No Show,False,2025-04-28,True
d18d7ac920554e64,67979dd6ff284c89,lead,Streamline Distributed E-Markets Webinar 2023,Webinar,No Show,False,2024-03-10,True
71819fbdf1df4153,e6fe353aa34e40f1,contact,Monetize Front-End Web Services Webinar 2024,Webinar,No Show,False,2025-03-20,True
7088e17ee7bd4a0c,708e08ffce2b4624,contact,Architect Customized Partnerships Telemarketing 2024,Email,Sent,False,2024-12-11,True
91d263da18a84fc1,901399c9603a40b2,lead,Re-Contextualize B2C Networks Social 2025,Social,Clicked,True,2025-03-21,True
860642b7bd52442a,4069501f26784bb8,lead,Streamline 24/7 Systems Advertisement 2024,Advertisement,Clicked,True,2025-02-16,True
cc82362eb0f848b2,8fbea558b791444b,lead,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Viewed,False,2025-04-10,True
c2a418314b3d4916,53b148c040a34d51,lead,Disintermediate Wireless Applications Content Syndication 2024,Content Syndication,Responded,True,2025-02-19,False
c75c44613e2e4994,c80fe48b502c4043,contact,Strategize Seamless Vortals Telemarketing 2025,Email,Sent,False,2025-04-11,False
eb7c40aaafbb4986,9bd395cc2abb4996,lead,Maximize Bleeding-Edge Convergence Webinar 2023,Webinar,Registered,False,2025-04-16,True
ffb56d4fe4084aef,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2025-01-29,True
2b22288192054f50,293082c6f08e48d3,contact,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Responded,True,2025-03-03,True
134ad418832742cd,dc55f2a8c7e740ca,lead,Engage Impactful Portals Webinar 2025,Webinar,Registered,False,2024-11-04,True
0c52b4d4263348fd,f238d76424b049a7,lead,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Responded,True,2025-04-06,True
e1ed79d791094160,c9511151278a48c7,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Email,Sent,False,2025-04-02,True
3cfe0090943b4f9b,945892b5c4114cf9,lead,Optimize Strategic Supply-Chains Webinar 2023,Webinar,Registered,False,2025-01-06,False
9499bfc713b146e8,3a562041231b4490,contact,Deliver One-To-One Markets Email 2024,Email,Sent,False,2025-01-23,True
755cff581d2e410e,26db812af63f4047,lead,Redefine Cross-Media Synergies Webinar 2023,Email,Sent,False,2025-02-17,True
646f9d700d234776,27d652b7a0984a3f,lead,Utilize Visionary Eyeballs Webinar 2023,Webinar,No Show,False,2025-03-30,True
bba4ae51fabe4429,583145a54d15465a,lead,E-Enable Seamless E-Commerce Event 2025,Event,Registered,False,2025-04-10,False
318612eaf10b4848,a5bda53840fc4022,lead,Unleash Ubiquitous Channels Event 2025,Event,Registered,False,2025-04-17,False
f2d5e7f3ca884f7d,b4afa2265893433c,contact,E-Enable Out-Of-The-Box Portals Social 2023,Social,Clicked,True,2025-04-10,False
de08deac35404dea,c94051b2ed99411c,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2024-10-15,True
197b6721ac654075,ce300319779040cb,lead,Extend Granular Schemas Email 2025,Email,Sent,False,2023-09-23,False
04c3ebb631224ba4,53096329d289478b,lead,Harness Dynamic Relationships Telemarketing 2023,Telemarketing,Responded,True,2024-10-10,True
d0a1597889824a81,d352d7ba77cc42bd,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Email,Sent,False,2025-04-11,False
9929fb32e944491d,5b8f29a617ee4c0c,contact,Drive End-To-End Deliverables Advertisement 2024,Advertisement,Clicked,True,2025-04-01,False
c98199df628d437d,ba9c502883e04267,contact,Evolve Extensible Deliverables Webinar 2023,Email,Sent,False,2025-04-25,True
a2930a0ff01a4e27,2dbed577e7ec4c09,lead,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Sent,False,2024-11-02,False
d97d0070ac0f47cb,c5f31bf488a34883,contact,Engineer Robust Web Services Event 2024,Email,Sent,False,2025-04-19,True
90532a520cd14296,27d652b7a0984a3f,lead,Re-Intermediate Visionary Convergence Webinar 2025,Webinar,Attended,True,2025-04-10,False
ad225792ab094bbc,3de1ba830de74bc6,lead,Brand End-To-End Info-Mediaries Advertisement 2024,Email,Sent,False,2025-04-07,True
ef2bf54e8feb4df1,f0fddac0313d4f8c,lead,Grow Best-Of-Breed Users Event 2024,Email,Sent,False,2025-02-01,False
64b518476d7041e5,d8f43e8c77994c1f,contact,Re-Contextualize Extensible Technologies Email 2023,Email,Sent,False,2024-12-01,False
d5a5f2e835b84c90,31110214af114c2c,contact,Facilitate Granular Web-Readiness Telemarketing 2024,Email,Sent,False,2025-03-04,True
5bbf8b34d7c54389,08393fe814024e3b,contact,Revolutionize Value-Added Deliverables Telemarketing 2023,Telemarketing,Sent,False,2025-03-22,True
98fe5f8bb3ae4b79,09119d76e2094198,lead,Redefine Cross-Media Synergies Webinar 2023,Email,Sent,False,2025-02-20,True
b855df1031e54a94,706eb9c1e30b456b,lead,Transition Efficient Deliverables Email 2024,Email,Sent,False,2024-07-28,False
35929e3827d6462f,a4cc25373112444a,contact,Integrate Open-Source Architectures Webinar 2023,Email,Sent,False,2024-11-16,False
0fe4489a250346d9,6f700a51bf594b00,lead,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Viewed,False,2023-12-03,True
a66d75b3992e437b,29749fd8a29b4cc9,lead,Security Summit Webinar 2025,Webinar,Attended,True,2025-04-19,True
a44b50a82db8425e,382084a4874349f5,lead,Unleash Cutting-Edge E-Markets Content Syndication 2025,Email,Sent,False,2025-04-01,True
d8c0e8c5059d497e,90c6f58cf2144ff9,contact,Engage Impactful Portals Webinar 2025,Email,Sent,False,2025-04-26,False
796bf76563a94062,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2024-12-04,True
8a816e5ebd044412,eeb7351d5d714452,lead,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2025-04-01,False
5ccb7d7284724ca2,a5bda53840fc4022,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Telemarketing,Sent,False,2023-05-08,True
ded71234b9f84dab,19ff62cb0162456c,lead,Monetize Front-End Web Services Webinar 2024,Webinar,Attended,True,2024-11-11,True
406ba403680b4173,1b9ad624fcf947ad,contact,Envisioneer Revolutionary Deliverables Content Syndication 2024,Email,Sent,False,2024-11-25,True
71de8cf55e234870,4aac9ce850fb4171,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Email,Sent,False,2023-08-05,True
05af46158a37496b,5a1a8de319284d1c,lead,Disintermediate 24/7 Metrics Telemarketing 2024,Email,Sent,False,2024-05-17,False
404a52b135814da2,45d0cf21efe2488b,contact,Utilize Back-End Action-Items Advertisement 2025,Email,Sent,False,2024-09-10,True
1448ce55acce4157,c1bbdc2f42804547,lead,Extend Granular Schemas Email 2025,Email,Opened,False,2024-11-08,False
a664db92086849b4,3de1ba830de74bc6,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2024-11-04,True
e54f7589408e4279,9080f6f09a954df3,contact,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,No Show,False,2024-11-10,True
6da9a1a16b9c4859,c3fde48d45c44d9b,lead,Re-Intermediate Visionary Convergence Webinar 2025,Webinar,Registered,False,2024-03-10,False
c91edc82ec724886,5842cd105f5e46b9,lead,Matrix Wireless Solutions Advertisement 2025,Advertisement,Clicked,True,2025-04-19,False
ca2533039b994c3d,81fc4372869b4d59,lead,Generate B2B Eyeballs Webinar 2023,Webinar,No Show,False,2025-01-15,True
907a9d5b9232497f,44b6509d6c7f4310,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Responded,True,2025-02-05,True
ad2890f0acfb4770,66f3c7b60076469b,contact,Monetize Clicks-And-Mortar Bandwidth Event 2023,Event,Attended,True,2025-02-08,True
47f1c1e379b04421,17b7d153640749d7,lead,Benchmark Rich Functionalities Event 2024,Email,Sent,False,2025-01-15,False
cf238693cfbd466b,1e3b3a3e36184585,lead,Mesh Interactive Platforms Advertisement 2023,Advertisement,Viewed,False,2024-12-28,False
c8bc3fe279a0428e,bda770a739914610,contact,Monetize Front-End Web Services Webinar 2024,Email,Sent,False,2025-01-26,True
f29084f7778b4e24,69cb0873a73d4fbe,contact,Matrix Wireless Solutions Advertisement 2025,Advertisement,Clicked,True,2024-12-06,True
9bb86fe2be0a42dd,18008446d0694e6d,lead,Evolve E-Business Markets Webinar 2023,Webinar,Attended,True,2024-11-27,True
ef567b9d2e704b5e,fb0c3528914e4dd3,contact,Brand Visionary Models Advertisement 2024,Advertisement,Viewed,False,2024-11-07,True
62bd1e0fd5a94512,16bd3a8326c74630,lead,Streamline Distributed E-Markets Webinar 2023,Webinar,No Show,False,2025-01-29,True
3f63bf0cfad64968,708e08ffce2b4624,contact,Re-Contextualize B2C Networks Social 2025,Email,Sent,False,2024-06-05,False
3ad753ea930041c2,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2025-03-09,True
15b7870e5a1047f6,f238d76424b049a7,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,No Show,False,2023-08-06,True
6ab148fc3f28463b,811c5bb83bdb407a,lead,Harness Dynamic Relationships Telemarketing 2023,Telemarketing,Sent,False,2025-02-26,True
c7092bcb3aa64faa,e14a09ec7da74137,contact,Orchestrate End-To-End Models Event 2025,Event,Registered,False,2024-03-07,True
17d8ebe9d21c44d6,384291ce34534af3,lead,Re-Contextualize B2C Networks Social 2025,Social,Clicked,True,2023-07-03,True
1078cfac83424e5a,6d14a5c65466472b,lead,Target Collaborative Paradigms Social 2024,Social,Viewed,False,2023-09-12,True
f997abff6292433d,9642116fc89c4e04,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,Registered,False,2024-11-22,False
ce651984a016400b,2fc1afec34144c60,contact,Architect Viral Models Webinar 2024,Webinar,Registered,False,2024-06-07,True
5520aab97e624eca,bf69f9a848264267,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Email,Sent,False,2025-04-30,True
f8c5bf8228fc4b36,28d04c644bb94888,lead,Mesh Interactive Platforms Advertisement 2023,Email,Sent,False,2025-02-15,True
b0494d02c96e4ee1,8b3f30b35550489e,contact,Generate Global Architectures Content Syndication 2025,Content Syndication,Responded,True,2024-12-09,False
70f11783f3e64ef9,4aac9ce850fb4171,lead,Unleash 24/7 E-Tailers Event 2025,Email,Sent,False,2025-03-07,False
3f903aac6ca34dd5,69cb0873a73d4fbe,contact,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2024-11-28,True
970e7989dbd24d25,18f66fedf13f408c,lead,Brand Visionary Models Advertisement 2024,Advertisement,Viewed,False,2025-04-01,True
89026da4de434b38,f0fddac0313d4f8c,lead,Generate Global Architectures Content Syndication 2025,Email,Sent,False,2025-04-06,False
16480f8673354662,38027b7773b444a2,contact,Harness Wireless Communities Content Syndication 2024,Email,Sent,False,2024-09-11,True
c2cd8d71aa7f4f92,ce300319779040cb,lead,Strategize Seamless Vortals Telemarketing 2025,Email,Sent,False,2023-11-30,True
8d383d765f5d4d3d,e14a09ec7da74137,contact,Transition Efficient Deliverables Email 2024,Email,Opened,False,2025-04-22,False
da59fab68abc41b3,d1d54aeec03447f1,contact,Engage Impactful Portals Webinar 2025,Email,Sent,False,2024-08-08,True
51ace4ce13274c70,a72d2167f475488f,lead,Generate Next-Generation Markets Event 2025,Email,Sent,False,2025-04-23,True
8c8eb825a2644c6e,9ac77f84f0734030,lead,Generate B2B Eyeballs Webinar 2023,Email,Sent,False,2024-12-03,True
ddcbe4160be04a03,64fd54a58d2a41ed,lead,Orchestrate End-To-End Models Event 2025,Email,Sent,False,2025-03-07,False
eace5d1f2a4341e5,56197bc9ef734e6f,contact,Monetize Front-End Web Services Webinar 2024,Webinar,Registered,False,2025-02-22,False
0bc63da16db54bd5,b157b34bc1b041d2,lead,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Sent,False,2025-02-28,True
6b2489db2177480d,878261dfb76c4fe8,contact,Brand Leading-Edge Interfaces Telemarketing 2025,Email,Sent,False,2025-04-29,True
5ab806c7868f45c6,b220a63ac8394403,lead,Incubate Front-End E-Tailers Telemarketing 2025,Email,Sent,False,2025-01-18,False
3d615009b69f4671,ce300319779040cb,lead,Orchestrate End-To-End Models Event 2025,Email,Sent,False,2023-09-04,True
9c3bf5acd485467c,9f8217a6752546b4,lead,Facilitate Web-Enabled Applications Email 2024,Email,Sent,False,2024-07-01,False
7e9f8d197f1d4787,3a07aefee2d74a30,lead,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Clicked,True,2025-04-30,False
d4edb421467e4882,2fd6518a5f314436,contact,Generate Global Architectures Content Syndication 2025,Email,Sent,False,2024-03-03,False
a97d5fa6ccc0403c,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2025-01-16,True
67b19c28e2664a8d,21bb80e4008a47f4,lead,Utilize Visionary Eyeballs Webinar 2023,Email,Sent,False,2023-08-04,True
38c4ed5fa63a4165,10dc907c214a4d97,lead,Extend Granular Schemas Email 2025,Email,Opened,False,2025-04-11,True
27dd371dd8f849e1,e4d00aa7d627429f,lead,Iterate Transparent Initiatives Social 2023,Social,Viewed,False,2024-02-06,True
410ca528278c4de9,fd5df32368e240ef,lead,Generate B2B Eyeballs Webinar 2023,Email,Sent,False,2025-03-24,False
b385f2c0b18d46a5,d169b48a0b9b4d30,lead,Utilize Back-End Action-Items Advertisement 2025,Advertisement,Clicked,True,2025-03-21,True
cde335cf34e24a60,d352d7ba77cc42bd,lead,Harness Dynamic Relationships Telemarketing 2023,Email,Sent,False,2025-04-20,True
66ffa5ea858d4a99,a4a4341a54c846f6,lead,Orchestrate End-To-End Models Event 2025,Event,Registered,False,2025-04-30,True
db84c060f7664a42,d7aa9d22d1cb46db,contact,Iterate Transparent Initiatives Social 2023,Social,Viewed,False,2025-02-23,True
77dc08cfd57b4672,08393fe814024e3b,contact,Deliver One-To-One Markets Email 2024,Email,Opened,False,2024-11-10,True
7657ab1fa8ac4cd8,29749fd8a29b4cc9,lead,E-Enable Seamless E-Commerce Event 2025,Email,Sent,False,2025-04-02,True
8525491634714133,91b3ed7f6b8344d2,lead,Integrate Open-Source Architectures Webinar 2023,Webinar,Registered,False,2025-04-24,True
b84e711c5fb447bb,318abe96b4414192,contact,Deliver One-To-One Markets Email 2024,Email,Sent,False,2025-04-19,False
3b1f84e8d7a341c3,5b8f29a617ee4c0c,contact,Streamline Distributed E-Markets Webinar 2023,Webinar,Attended,True,2025-04-13,True
1812b4def47649ff,6f2101b471314300,contact,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2023-05-15,True
413d8b4cd8984b74,b6cfaa06d2704505,contact,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,No Show,False,2024-02-12,True
94d0347c80c94580,64fd54a58d2a41ed,lead,Streamline 24/7 Systems Advertisement 2024,Email,Sent,False,2025-04-09,True
3c77b5bf20d64593,c3fde48d45c44d9b,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Telemarketing,Sent,False,2025-04-27,True
c3d9dc71c2454936,83437c510c1e456f,lead,Unleash Ubiquitous Channels Event 2025,Event,Attended,True,2025-03-29,True
17134c5ae99340ae,e0c14835e4144ac6,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Email,Sent,False,2023-11-26,False
a3592755aa8d4fbb,9dd0cecced544ec3,lead,Benchmark Rich Functionalities Event 2024,Event,Registered,False,2025-03-08,True
b07ac43abef44230,a8a6d4d6a6874d47,contact,Target Collaborative Paradigms Social 2024,Social,Clicked,True,2025-04-04,True
730ee244bf844d60,7833119f50b24965,lead,Monetize Front-End Web Services Webinar 2024,Webinar,Registered,False,2025-04-05,True
411bd605cdeb4b83,57a6edd2b0744232,lead,Grow Best-Of-Breed Users Event 2024,Email,Sent,False,2024-12-28,False
9d8a3451a8ca48ad,9ad467fe6c6b428d,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Responded,True,2023-07-08,True
add936fed3774c98,bd63086e621b4ab8,contact,Re-Intermediate B2B Interfaces Event 2023,Event,No Show,False,2024-11-24,False
b59ef05d1d5b4b76,4aac9ce850fb4171,lead,Monetize Out-Of-The-Box Content Social 2023,Email,Sent,False,2025-04-21,False
509565e8332d4da5,e5e584ac6b91490c,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Email,Sent,False,2023-12-23,True
3048e1034b014bfe,293082c6f08e48d3,contact,Facilitate Web-Enabled Applications Email 2024,Email,Opened,False,2025-01-10,True
cfb955e0ea3b4bc9,45934305f11e4b62,lead,Unleash 24/7 E-Tailers Event 2025,Event,No Show,False,2025-01-09,False
48ee0a64d8e24206,75697ac8f1844175,lead,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Sent,False,2024-12-25,True
b93bd8af6f4148f4,c0aef3d193d240c9,lead,Utilize Back-End Action-Items Advertisement 2025,Email,Sent,False,2024-11-08,True
62e5cabe6451421d,b1bf295cb6c74526,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Sent,False,2025-04-25,True
0a53a75cb98e4e4f,c3e0be5d27eb4009,lead,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Responded,True,2023-05-17,False
149bfaa005494b94,66793a8683834078,lead,Re-Contextualize Extensible Technologies Email 2023,Email,Sent,False,2025-04-30,False
0df0ccd2f6794cdc,6cd7995cd86b4321,lead,Harness Wireless Communities Content Syndication 2024,Content Syndication,Sent,False,2025-04-10,True
889ec56a88f64e3c,e5e584ac6b91490c,lead,Monetize Clicks-And-Mortar Bandwidth Event 2023,Email,Sent,False,2025-04-23,True
da3754b6ee704648,fb0c3528914e4dd3,contact,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Responded,True,2025-04-25,True
7f30835df69747de,e5145b2f85524b1c,lead,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Responded,True,2023-12-09,True
bf5fbf4cf83d44af,a9b9beb598a64e0d,contact,Engage Impactful Portals Webinar 2025,Webinar,Attended,True,2023-06-13,True
a1ac5f8ecf5e49a2,f9ab7902fbfc4877,contact,Target Collaborative Paradigms Social 2024,Social,Viewed,False,2024-02-17,True
5d91fb58716a4328,674ea59eff4f4ec0,contact,Re-Intermediate B2B Interfaces Event 2023,Event,Attended,True,2024-12-25,False
ad580d9af6fa4f36,db686455f23d458b,contact,Target Collaborative Paradigms Social 2024,Social,Viewed,False,2025-02-05,True
318ba16c5fe14fe3,4d79333a26014686,contact,Unleash 24/7 E-Tailers Event 2025,Email,Sent,False,2024-05-08,False
83ea74ec958d4afa,f9ab7902fbfc4877,contact,Engineer Robust Web Services Event 2024,Event,Registered,False,2025-02-16,False
875eaf528f444624,2e4341b2975c41e9,contact,Redefine Cross-Media Synergies Webinar 2023,Webinar,Registered,False,2024-12-10,False
83e28ee2a6994028,0713c748e023489a,lead,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Sent,False,2025-04-28,False
6da32cc78237416a,4a6509f4e3164200,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,No Show,False,2025-03-13,False
14a26404eb704b76,17bb523cf8284b56,lead,Generate Global Architectures Content Syndication 2025,Content Syndication,Responded,True,2024-09-06,False
efbc2dd4bd204f2b,638283ed2b3b42ba,contact,Iterate Transparent Initiatives Social 2023,Email,Sent,False,2025-04-18,True
90b44d73526f4e9f,a6a63d45c242474c,contact,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Sent,False,2025-04-28,True
f0361d949d344e59,29749fd8a29b4cc9,lead,Architect Viral Models Webinar 2024,Email,Sent,False,2025-04-17,False
0cc12c91fe594484,5e61ac8e6648407c,contact,Streamline Distributed E-Markets Webinar 2023,Email,Sent,False,2023-06-03,True
647b7ff87cec45f9,4c041bd58f024b89,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Opened,False,2025-04-30,True
